Año,Pais,Id_Pais,Crecimiento_PIB,Tasa_desempleo,Inflacion_PIB,Homicidios_intencionales,Muertes_Conflicto,Control_Corrupcion,Emisiones_CO2,Esperanza_vida,Migracion_neta,Poblacion_total
2020,Montenegro,MNE,-15.3068937570407,17.88,-0.175604637679498,2.86146912594041,0.0,55.769229888916,2527.2,75.9317073170732,-1326.0,621306.0
2020,Morocco,MAR,-7.18707957715962,11.114,0.14695044755959,1.24833833697593,0.0,38.9423065185547,66719.5,73.92,-33807.0,36688772.0
2020,Mozambique,MOZ,-1.19854827231968,3.776,3.39857762436162,0.0,937.0,25.0,6945.5,61.172,11745.0,31178239.0
2020,Myanmar,MMR,3.17377440041078,1.48,3.84425453561971,2.94067008118833,159.0,27.4038467407227,33874.6,66.797,-66228.0,53423198.0
2020,Namibia,NAM,-8.1014007802753,21.236,4.63153089901141,12.1730843863922,0.0,63.9423065185547,3952.8,62.829,-4301.0,2489098.0
2020,Nauru,NRU,4.23728813559323,0.0,1.96515679442508,0.0,0.0,36.0576934814453,41.4,63.437,-68.0,12315.0
2020,Nepal,NPL,-2.36962062652862,13.078,3.21740233033769,0.0,0.0,29.8076915740967,14949.2,69.246,306664.0,29348627.0
2020,New Caledonia,NCL,-2.39999999999999,13.56,0.430124979711081,0.0,0.0,0.0,0.0,80.8349512195122,-1182.0,272460.0
2020,New Zealand,NZL,-0.653921432098016,4.6,2.01134373473306,0.0,0.0,98.5576934814453,31359.7,82.2560975609756,38220.0,5090200.0
2020,Nicaragua,NIC,-1.7662584519904,5.937,5.37534937877531,0.0,0.0,11.5384616851807,4582.2,71.795,-10384.0,6755895.0
2020,Niger,NER,3.5502275061626,0.68,0.949190054478137,0.0,512.0,28.8461532592773,2197.95,61.451,-4403.0,24333639.0
2020,Nigeria,NGA,-1.79425308233591,5.999,7.8491420459553,0.0,2001.0,14.4230766296387,111978.1,52.887,-4824.0,208327405.0
2020,North Macedonia,MKD,-6.11088671102702,16.55,2.91014637143618,0.0,0.0,34.6153831481934,6796.7,74.3951219512195,-486.0,2072531.0
2020,Northern Mariana Islands,MNP,-29.6808510638298,0.0,3.31509618377719,0.0,0.0,0.0,0.0,0.0,-431.0,49587.0
2020,Norway,NOR,-1.2781717845226,4.42,-2.51726059053333,0.576225422359294,0.0,97.5961532592773,36177.4,83.209756097561,10756.0,5379475.0
2020,Oman,OMN,-3.37971439992238,2.94,-10.7836781304004,0.308139380686066,0.0,62.019229888916,71041.5,74.757,-164408.0,4543399.0
2020,Pakistan,PAK,-1.27408744338709,6.55,9.9444982105729,3.73684938494969,373.0,22.115385055542,184111.2,66.269,-588736.0,227196741.0
2020,Palau,PLW,-9.10720688418787,0.0,-0.631163708086788,0.0,0.0,36.0576934814453,158.2,0.0,7.0,17972.0
2020,Panama,PAN,-17.6683327053971,14.114,-0.550968754665462,11.6430795339927,0.0,30.2884616851807,9582.7,76.657,5473.0,4294396.0
2020,Papua New Guinea,PNG,-3.16738117629639,2.694,1.63262122852706,0.0,0.0,29.3269233703613,5491.5,65.787,10695.0,9749640.0
2020,Paraguay,PRY,-0.819785390971916,7.55,2.20392146778615,7.26729362812458,0.0,21.634614944458,7575.7,73.182,-8230.0,6618695.0
2020,Peru,PER,-10.8696407826493,7.18,3.92189761539879,5.71389863958169,5.0,33.1730766296387,46578.9,73.665,79456.0,33304756.0
2020,Philippines,PHL,-9.51829474045297,2.52,1.65049018681367,0.0,348.0,33.6538467407227,133471.3,72.119,-41937.0,112190977.0
2020,Poland,POL,-2.02011621505449,3.16,4.25508733574023,0.692196999838648,0.0,73.0769195556641,279223.8,76.5,-779.0,37899070.0
2020,Portugal,PRT,-8.30051604221151,6.8,2.003474566791,0.786545870699724,0.0,77.4038467407227,38973.5,80.9756097560976,40535.0,10297081.0
2020,Puerto Rico,PRI,-4.20280671867371,8.89,2.40572349754528,16.9949270448435,0.0,57.211540222168,0.0,78.041,-7408.0,3281557.0
2020,Qatar,QAT,-3.64044980532107,0.14,-15.0274272940579,0.434721968131257,0.0,77.8846130371094,87578.3,79.099,-163999.0,2760385.0
2020,Romania,ROU,-3.67751079121797,5.03,4.10931518447222,1.44532169299017,0.0,52.8846168518066,68664.0,74.2536585365854,-12724.0,19265250.0
2020,Rwanda,RWA,-3.37398633227004,13.01,6.72390205127719,3.59034703252303,0.0,69.2307662963867,1382.0,66.774,-1579.0,13146362.0
2020,Samoa,WSM,-3.10844401053139,9.793,1.22360923994052,0.0,0.0,76.9230804443359,206.5,72.768,-1060.0,214929.0
2020,San Marino,SMR,-6.64791081780605,0.0,0.344576762576267,0.0,0.0,0.0,0.0,0.0,-138.0,34007.0
2020,Sao Tome and Principe,STP,3.02456821061261,15.443,5.45954449330932,0.0,0.0,61.0576934814453,141.1,67.785,0.0,218641.0
2020,Senegal,SEN,1.3420737726679,3.509,1.60273383045899,0.0,0.0,56.730770111084,10680.2,68.006,-10090.0,16436120.0
2020,Serbia,SRB,-0.903218501520755,9.01,2.44841613321584,1.14161387098907,0.0,38.461540222168,46324.3,74.4780487804878,243.0,6899126.0
2020,Seychelles,SYC,-8.64920645543945,0.0,-1.13704110532071,8.52838055529233,0.0,89.4230804443359,598.7,77.2365853658537,146.0,98462.0
2020,Sierra Leone,SLE,-1.96848689118619,3.572,10.9149570581921,2.13748640464524,0.0,40.8653831481934,1048.0,59.763,1292.0,8233970.0
2020,Singapore,SGP,-3.90105340221118,4.1,-2.6964548484051,0.169208474061906,0.0,99.038459777832,43705.0,84.4658536585366,21324.0,5685807.0
2020,Sint Maarten (Dutch part),SXM,-16.5,0.0,1.7528662537153,0.0,0.0,0.0,0.0,74.584,475.0,42310.0
2020,Slovak Republic,SVK,-3.33624467219524,6.69,2.3707030397381,1.15454808101739,0.0,66.3461532592773,29035.8,76.8658536585366,1746.0,5458827.0
2020,Slovenia,SVN,-4.3213699045107,4.97,1.25942542670587,0.519445930636968,0.0,78.8461532592773,12477.3,80.5317073170732,7681.0,2102419.0
2020,Solomon Islands,SLB,-3.38111604772683,0.892,-1.32594948367304,0.0,0.0,60.0961532592773,223.3,70.199,-808.0,691191.0
2020,Somalia,SOM,2.48937434554443,19.567,6.44018355113027,0.0,1942.0,1.92307686805725,660.4,55.967,-11383.0,16537016.0
2020,South Africa,ZAF,-6.34247114929317,24.34,5.69261529432792,33.9648735828409,0.0,56.25,393241.6,65.252,30852.0,58801927.0
2020,South Sudan,SSD,0.0,13.745,0.0,0.0,58.0,0.0,1742.7,55.48,-74415.0,10606227.0
2020,Sri Lanka,LKA,-4.62451581705935,5.2,3.27090210876445,0.0,0.0,44.711540222168,21846.3,76.393,-92400.0,21919000.0
2020,St. Kitts and Nevis,KNA,-14.5305297142572,0.0,-6.58449802825504,20.9896625911738,0.0,64.9038467407227,231.0,71.627,-191.0,47642.0
2020,St. Lucia,LCA,-24.3657122145705,20.39,-4.28821921727021,29.0119479012366,0.0,70.1923065185547,499.2,73.416,0.0,179237.0
2020,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.149,-949.0,32553.0
2020,St. Vincent and the Grenadines,VCT,-3.73939308658035,20.55,-0.866507643796325,31.5389577808042,0.0,79.8076934814453,219.8,72.126,-379.0,104632.0
2020,Sudan,SDN,-3.62980082410752,19.292,115.65291501439,0.0,45.0,5.76923084259033,20796.1,65.614,86.0,44440486.0
2020,Suriname,SUR,-15.9751963934378,9.524,45.2177644350999,9.05998533929645,0.0,37.5,2601.32,72.561,-313.0,607065.0
2020,Sweden,SWE,-2.17021317885872,8.29,1.99404592785966,1.19587582931939,0.0,98.0769195556641,33576.1,82.3560975609756,81066.0,10353442.0
2020,Syrian Arab Republic,SYR,-3.87368168638868,10.011,54.6038476153931,0.0,4862.0,0.480769217014313,25234.6,72.14,270006.0,20772595.0
2020,Tajikistan,TJK,4.40000000000008,7.485,1.65596119091043,0.911643224337479,0.0,7.692307472229,9328.8,67.994,-3564.0,9543207.0
